study;contrast;method;region_1;region_2;direction
852;SZ-HC;SBCW;Cuneus_L;Precentral_R;-1
852;SZ-HC;SBCW;Cuneus_L;Parietal_Inf_R;-1
852;SZ-HC;SBCW;Cuneus_L;Cingulate_Mid_R;-1
852;SZ-HC;SBCW;Cuneus_L;Postcentral_R;-1
852;SZ-HC;SBCW;Cuneus_L;Frontal_Inf_Tri_R;-1
852;SZ-HC;SBCW;Cuneus_L;Paracentral_Lobule_R;-1
852;SZ-HC;SBCW;Cuneus_L;Frontal_Sup_Medial_R;-1
852;SZ-HC;SBCW;Cuneus_R;Temporal_Sup_L;-1
852;SZ-HC;SBCW;Cuneus_R;Temporal_Mid_L;-1
852;SZ-HC;SBCW;Cuneus_R;Precentral_L;-1
852;SZ-HC;SBCW;Cuneus_R;Parietal_Inf_L;-1
852;SZ-HC;SBCW;Cuneus_R;Cingulate_Mid_L;-1
852;SZ-HC;SBCW;Cuneus_R;Postcentral_L;-1
852;SZ-HC;SBCW;Cuneus_R;Frontal_Inf_Tri_L;-1
852;SZ-HC;SBCW;Cuneus_R;Paracentral_Lobule_L;-1
852;SZ-HC;SBCW;Cuneus_R;Frontal_Sup_Medial_L;-1
852;SZ-HC;SBCW;Cuneus_R;Temporal_Sup_R;-1
852;SZ-HC;SBCW;Cuneus_R;Temporal_Mid_R;-1
852;SZ-HC;SBCW;Cuneus_R;Precentral_R;-1
852;SZ-HC;SBCW;Cuneus_R;Parietal_Inf_R;-1
852;SZ-HC;SBCW;Cuneus_R;Cingulate_Mid_R;-1
852;SZ-HC;SBCW;Cuneus_R;Postcentral_R;-1
852;SZ-HC;SBCW;Cuneus_R;Frontal_Inf_Tri_R;-1
852;SZ-HC;SBCW;Cuneus_R;Paracentral_Lobule_R;-1
852;SZ-HC;SBCW;Cuneus_R;Frontal_Sup_Medial_R;-1
852;SZ-HC;SBCW;Lingual_L;Temporal_Sup_L;-1
852;SZ-HC;SBCW;Lingual_L;Temporal_Mid_L;-1
852;SZ-HC;SBCW;Lingual_L;Precentral_L;-1
852;SZ-HC;SBCW;Lingual_L;Parietal_Inf_L;-1
852;SZ-HC;SBCW;Lingual_L;Cingulate_Mid_L;-1
852;SZ-HC;SBCW;Lingual_L;Postcentral_L;-1
852;SZ-HC;SBCW;Lingual_L;Frontal_Inf_Tri_L;-1
852;SZ-HC;SBCW;Lingual_L;Paracentral_Lobule_L;-1
852;SZ-HC;SBCW;Lingual_L;Frontal_Sup_Medial_L;-1
852;SZ-HC;SBCW;Lingual_L;Temporal_Sup_R;-1
852;SZ-HC;SBCW;Lingual_L;Temporal_Mid_R;-1
852;SZ-HC;SBCW;Lingual_L;Precentral_R;-1
852;SZ-HC;SBCW;Lingual_L;Parietal_Inf_R;-1
852;SZ-HC;SBCW;Lingual_L;Cingulate_Mid_R;-1
852;SZ-HC;SBCW;Lingual_L;Postcentral_R;-1
852;SZ-HC;SBCW;Lingual_L;Frontal_Inf_Tri_R;-1
852;SZ-HC;SBCW;Lingual_L;Paracentral_Lobule_R;-1
852;SZ-HC;SBCW;Lingual_L;Frontal_Sup_Medial_R;-1
852;SZ-HC;SBCW;Lingual_R;Temporal_Sup_L;-1
852;SZ-HC;SBCW;Lingual_R;Temporal_Mid_L;-1
852;SZ-HC;SBCW;Lingual_R;Precentral_L;-1
852;SZ-HC;SBCW;Lingual_R;Parietal_Inf_L;-1
852;SZ-HC;SBCW;Lingual_R;Cingulate_Mid_L;-1
852;SZ-HC;SBCW;Lingual_R;Postcentral_L;-1
852;SZ-HC;SBCW;Lingual_R;Frontal_Inf_Tri_L;-1
852;SZ-HC;SBCW;Lingual_R;Paracentral_Lobule_L;-1
852;SZ-HC;SBCW;Lingual_R;Frontal_Sup_Medial_L;-1
852;SZ-HC;SBCW;Lingual_R;Temporal_Sup_R;-1
852;SZ-HC;SBCW;Lingual_R;Temporal_Mid_R;-1
852;SZ-HC;SBCW;Lingual_R;Precentral_R;-1
852;SZ-HC;SBCW;Lingual_R;Parietal_Inf_R;-1
852;SZ-HC;SBCW;Lingual_R;Cingulate_Mid_R;-1
852;SZ-HC;SBCW;Lingual_R;Postcentral_R;-1
852;SZ-HC;SBCW;Lingual_R;Frontal_Inf_Tri_R;-1
852;SZ-HC;SBCW;Lingual_R;Paracentral_Lobule_R;-1
852;SZ-HC;SBCW;Lingual_R;Frontal_Sup_Medial_R;-1
852;SZ-HC;SBCW;Occipital_Sup_L;Thalamus_L;1
852;SZ-HC;SBCW;Occipital_Sup_L;Caudate_L;1
852;SZ-HC;SBCW;Occipital_Sup_L;Thalamus_R;1
852;SZ-HC;SBCW;Occipital_Sup_L;Caudate_R;1
852;SZ-HC;SBCW;Occipital_Sup_R;Thalamus_L;1
852;SZ-HC;SBCW;Occipital_Sup_R;Caudate_L;1
852;SZ-HC;SBCW;Occipital_Sup_R;Thalamus_R;1
852;SZ-HC;SBCW;Occipital_Sup_R;Caudate_R;1
852;SZ-HC;SBCW;Occipital_Sup_L;Temporal_Sup_L;-1
852;SZ-HC;SBCW;Occipital_Sup_L;Postcentral_L;-1
852;SZ-HC;SBCW;Occipital_Sup_L;Insula_L;-1
852;SZ-HC;SBCW;Occipital_Sup_L;Temporal_Mid_L;-1
852;SZ-HC;SBCW;Occipital_Sup_L;Frontal_Med_Orb_L;-1
852;SZ-HC;SBCW;Occipital_Sup_L;Cingulum_Ant_L;-1
852;SZ-HC;SBCW;Occipital_Sup_L;Precentral_L;-1
852;SZ-HC;SBCW;Occipital_Sup_L;Cingulate_Post_L;-1
852;SZ-HC;SBCW;Occipital_Sup_L;Precuneus_L;-1
852;SZ-HC;SBCW;Occipital_Sup_L;Temporal_Sup_R;-1
852;SZ-HC;SBCW;Occipital_Sup_L;Postcentral_R;-1
852;SZ-HC;SBCW;Occipital_Sup_L;Insula_R;-1
852;SZ-HC;SBCW;Occipital_Sup_L;Temporal_Mid_R;-1
852;SZ-HC;SBCW;Occipital_Sup_L;Frontal_Med_Orb_R;-1
852;SZ-HC;SBCW;Occipital_Sup_L;Cingulum_Ant_R;-1
852;SZ-HC;SBCW;Occipital_Sup_L;Precentral_R;-1
852;SZ-HC;SBCW;Occipital_Sup_L;Cingulate_Post_R;-1
852;SZ-HC;SBCW;Occipital_Sup_L;Precuneus_R;-1
852;SZ-HC;SBCW;Occipital_Sup_R;Temporal_Sup_L;-1
852;SZ-HC;SBCW;Occipital_Sup_R;Postcentral_L;-1
852;SZ-HC;SBCW;Occipital_Sup_R;Insula_L;-1
852;SZ-HC;SBCW;Occipital_Sup_R;Temporal_Mid_L;-1
852;SZ-HC;SBCW;Occipital_Sup_R;Frontal_Med_Orb_L;-1
852;SZ-HC;SBCW;Occipital_Sup_R;Cingulum_Ant_L;-1
852;SZ-HC;SBCW;Occipital_Sup_R;Precentral_L;-1
852;SZ-HC;SBCW;Occipital_Sup_R;Cingulate_Post_L;-1
852;SZ-HC;SBCW;Occipital_Sup_R;Precuneus_L;-1
852;SZ-HC;SBCW;Occipital_Sup_R;Temporal_Sup_R;-1
852;SZ-HC;SBCW;Occipital_Sup_R;Postcentral_R;-1
852;SZ-HC;SBCW;Occipital_Sup_R;Insula_R;-1
852;SZ-HC;SBCW;Occipital_Sup_R;Temporal_Mid_R;-1
852;SZ-HC;SBCW;Occipital_Sup_R;Frontal_Med_Orb_R;-1
852;SZ-HC;SBCW;Occipital_Sup_R;Cingulum_Ant_R;-1
852;SZ-HC;SBCW;Occipital_Sup_R;Precentral_R;-1
852;SZ-HC;SBCW;Occipital_Sup_R;Cingulate_Post_R;-1
852;SZ-HC;SBCW;Occipital_Sup_R;Precuneus_R;-1
852;SZ-HC;SBCW;Occipital_Mid_L;Insula_L;-1
852;SZ-HC;SBCW;Occipital_Mid_L;Frontal_Sup_Medial_L;-1
852;SZ-HC;SBCW;Occipital_Mid_L;Temporal_Mid_L;-1
852;SZ-HC;SBCW;Occipital_Mid_L;Precentral_L;-1
852;SZ-HC;SBCW;Occipital_Mid_L;ParaHippocampal_L;-1
852;SZ-HC;SBCW;Occipital_Mid_L;Paracentral_Lobule_L;-1
852;SZ-HC;SBCW;Occipital_Mid_L;Cingulate_Mid_L;-1
852;SZ-HC;SBCW;Occipital_Mid_L;Frontal_Mid_2_L;-1
852;SZ-HC;SBCW;Occipital_Mid_L;ACC_sup_L;-1
852;SZ-HC;SBCW;Occipital_Mid_L;Insula_R;-1
852;SZ-HC;SBCW;Occipital_Mid_L;Frontal_Sup_Medial_R;-1
852;SZ-HC;SBCW;Occipital_Mid_L;Temporal_Mid_R;-1
852;SZ-HC;SBCW;Occipital_Mid_L;Precentral_R;-1
852;SZ-HC;SBCW;Occipital_Mid_L;ParaHippocampal_R;-1
852;SZ-HC;SBCW;Occipital_Mid_L;Paracentral_Lobule_R;-1
852;SZ-HC;SBCW;Occipital_Mid_L;Cingulate_Mid_R;-1
852;SZ-HC;SBCW;Occipital_Mid_L;Frontal_Mid_2_R;-1
852;SZ-HC;SBCW;Occipital_Mid_L;ACC_sup_R;-1
852;SZ-HC;SBCW;Occipital_Mid_R;Insula_L;-1
852;SZ-HC;SBCW;Occipital_Mid_R;Frontal_Sup_Medial_L;-1
852;SZ-HC;SBCW;Occipital_Mid_R;Temporal_Mid_L;-1
852;SZ-HC;SBCW;Occipital_Mid_R;Precentral_L;-1
852;SZ-HC;SBCW;Occipital_Mid_R;ParaHippocampal_L;-1
852;SZ-HC;SBCW;Occipital_Mid_R;Paracentral_Lobule_L;-1
852;SZ-HC;SBCW;Occipital_Mid_R;Cingulate_Mid_L;-1
852;SZ-HC;SBCW;Occipital_Mid_R;Frontal_Mid_2_L;-1
852;SZ-HC;SBCW;Occipital_Mid_R;ACC_sup_L;-1
852;SZ-HC;SBCW;Occipital_Mid_R;Insula_R;-1
852;SZ-HC;SBCW;Occipital_Mid_R;Frontal_Sup_Medial_R;-1
852;SZ-HC;SBCW;Occipital_Mid_R;Temporal_Mid_R;-1
852;SZ-HC;SBCW;Occipital_Mid_R;Precentral_R;-1
852;SZ-HC;SBCW;Occipital_Mid_R;ParaHippocampal_R;-1
852;SZ-HC;SBCW;Occipital_Mid_R;Paracentral_Lobule_R;-1
852;SZ-HC;SBCW;Occipital_Mid_R;Cingulate_Mid_R;-1
852;SZ-HC;SBCW;Occipital_Mid_R;Frontal_Mid_2_R;-1
852;SZ-HC;SBCW;Occipital_Mid_R;ACC_sup_R;-1
852;SZ-HC;SBCW;Occipital_Inf_L;Insula_L;-1
852;SZ-HC;SBCW;Occipital_Inf_L;Frontal_Sup_Medial_L;-1
852;SZ-HC;SBCW;Occipital_Inf_L;Temporal_Mid_L;-1
852;SZ-HC;SBCW;Occipital_Inf_L;Precentral_L;-1
852;SZ-HC;SBCW;Occipital_Inf_L;ParaHippocampal_L;-1
852;SZ-HC;SBCW;Occipital_Inf_L;Paracentral_Lobule_L;-1
852;SZ-HC;SBCW;Occipital_Inf_L;Cingulate_Mid_L;-1
852;SZ-HC;SBCW;Occipital_Inf_L;Frontal_Mid_2_L;-1
852;SZ-HC;SBCW;Occipital_Inf_L;ACC_sup_L;-1
852;SZ-HC;SBCW;Occipital_Inf_L;Insula_R;-1
852;SZ-HC;SBCW;Occipital_Inf_L;Frontal_Sup_Medial_R;-1
852;SZ-HC;SBCW;Occipital_Inf_L;Temporal_Mid_R;-1
852;SZ-HC;SBCW;Occipital_Inf_L;Precentral_R;-1
852;SZ-HC;SBCW;Occipital_Inf_L;ParaHippocampal_R;-1
852;SZ-HC;SBCW;Occipital_Inf_L;Paracentral_Lobule_R;-1
852;SZ-HC;SBCW;Occipital_Inf_L;Cingulate_Mid_R;-1
852;SZ-HC;SBCW;Occipital_Inf_L;Frontal_Mid_2_R;-1
852;SZ-HC;SBCW;Occipital_Inf_L;ACC_sup_R;-1
852;SZ-HC;SBCW;Occipital_Inf_R;Insula_L;-1
852;SZ-HC;SBCW;Occipital_Inf_R;Frontal_Sup_Medial_L;-1
852;SZ-HC;SBCW;Occipital_Inf_R;Temporal_Mid_L;-1
852;SZ-HC;SBCW;Occipital_Inf_R;Precentral_L;-1
852;SZ-HC;SBCW;Occipital_Inf_R;ParaHippocampal_L;-1
852;SZ-HC;SBCW;Occipital_Inf_R;Paracentral_Lobule_L;-1
852;SZ-HC;SBCW;Occipital_Inf_R;Cingulate_Mid_L;-1
852;SZ-HC;SBCW;Occipital_Inf_R;Frontal_Mid_2_L;-1
852;SZ-HC;SBCW;Occipital_Inf_R;ACC_sup_L;-1
852;SZ-HC;SBCW;Occipital_Inf_R;Insula_R;-1
852;SZ-HC;SBCW;Occipital_Inf_R;Frontal_Sup_Medial_R;-1
852;SZ-HC;SBCW;Occipital_Inf_R;Temporal_Mid_R;-1
852;SZ-HC;SBCW;Occipital_Inf_R;Precentral_R;-1
852;SZ-HC;SBCW;Occipital_Inf_R;ParaHippocampal_R;-1
852;SZ-HC;SBCW;Occipital_Inf_R;Paracentral_Lobule_R;-1
852;SZ-HC;SBCW;Occipital_Inf_R;Cingulate_Mid_R;-1
852;SZ-HC;SBCW;Occipital_Inf_R;Frontal_Mid_2_R;-1
852;SZ-HC;SBCW;Occipital_Inf_R;ACC_sup_R;-1
852;SZ-HC;SBCW;Temporal_Sup_L;Thalamus_L;1
852;SZ-HC;SBCW;Temporal_Sup_L;Putamen_L;1
852;SZ-HC;SBCW;Temporal_Sup_L;Pallidum_L;1
852;SZ-HC;SBCW;Temporal_Sup_L;Caudate_L;1
852;SZ-HC;SBCW;Temporal_Sup_L;ParaHippocampal_L;1
852;SZ-HC;SBCW;Temporal_Sup_L;Thalamus_R;1
852;SZ-HC;SBCW;Temporal_Sup_L;Putamen_R;1
852;SZ-HC;SBCW;Temporal_Sup_L;Pallidum_R;1
852;SZ-HC;SBCW;Temporal_Sup_L;Caudate_R;1
852;SZ-HC;SBCW;Temporal_Sup_L;ParaHippocampal_R;1
852;SZ-HC;SBCW;Temporal_Sup_R;Thalamus_L;1
852;SZ-HC;SBCW;Temporal_Sup_R;Putamen_L;1
852;SZ-HC;SBCW;Temporal_Sup_R;Pallidum_L;1
852;SZ-HC;SBCW;Temporal_Sup_R;Caudate_L;1
852;SZ-HC;SBCW;Temporal_Sup_R;ParaHippocampal_L;1
852;SZ-HC;SBCW;Temporal_Sup_R;Thalamus_R;1
852;SZ-HC;SBCW;Temporal_Sup_R;Putamen_R;1
852;SZ-HC;SBCW;Temporal_Sup_R;Pallidum_R;1
852;SZ-HC;SBCW;Temporal_Sup_R;Caudate_R;1
852;SZ-HC;SBCW;Temporal_Sup_R;ParaHippocampal_R;1
852;SZ-HC;SBCW;Temporal_Sup_L;Temporal_Mid_L;-1
852;SZ-HC;SBCW;Temporal_Sup_L;Temporal_Sup_L;-1
852;SZ-HC;SBCW;Temporal_Sup_L;Occipital_Sup_L;-1
852;SZ-HC;SBCW;Temporal_Sup_L;Cingulate_Post_L;-1
852;SZ-HC;SBCW;Temporal_Sup_L;Precuneus_L;-1
852;SZ-HC;SBCW;Temporal_Sup_L;Postcentral_L;-1
852;SZ-HC;SBCW;Temporal_Sup_L;Parietal_Inf_L;-1
852;SZ-HC;SBCW;Temporal_Sup_L;Temporal_Inf_L;-1
852;SZ-HC;SBCW;Temporal_Sup_L;ParaHippocampal_L;-1
852;SZ-HC;SBCW;Temporal_Sup_L;Cuneus_L;-1
852;SZ-HC;SBCW;Temporal_Sup_L;Temporal_Mid_R;-1
852;SZ-HC;SBCW;Temporal_Sup_L;Temporal_Sup_R;-1
852;SZ-HC;SBCW;Temporal_Sup_L;Occipital_Sup_R;-1
852;SZ-HC;SBCW;Temporal_Sup_L;Cingulate_Post_R;-1
852;SZ-HC;SBCW;Temporal_Sup_L;Precuneus_R;-1
852;SZ-HC;SBCW;Temporal_Sup_L;Postcentral_R;-1
852;SZ-HC;SBCW;Temporal_Sup_L;Parietal_Inf_R;-1
852;SZ-HC;SBCW;Temporal_Sup_L;Temporal_Inf_R;-1
852;SZ-HC;SBCW;Temporal_Sup_L;ParaHippocampal_R;-1
852;SZ-HC;SBCW;Temporal_Sup_L;Cuneus_R;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Temporal_Mid_L;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Temporal_Sup_L;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Occipital_Sup_L;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Cingulate_Post_L;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Precuneus_L;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Postcentral_L;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Parietal_Inf_L;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Temporal_Inf_L;-1
852;SZ-HC;SBCW;Temporal_Sup_R;ParaHippocampal_L;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Cuneus_L;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Temporal_Mid_R;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Temporal_Sup_R;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Occipital_Sup_R;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Cingulate_Post_R;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Precuneus_R;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Postcentral_R;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Parietal_Inf_R;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Temporal_Inf_R;-1
852;SZ-HC;SBCW;Temporal_Sup_R;ParaHippocampal_R;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Cuneus_R;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Thalamus_L;1
852;SZ-HC;SBCW;Temporal_Sup_R;Thalamus_R;1
852;SZ-HC;SBCW;Temporal_Mid_R;Thalamus_L;1
852;SZ-HC;SBCW;Temporal_Mid_R;Thalamus_R;1
852;SZ-HC;SBCW;Temporal_Sup_R;Insula_L;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Temporal_Sup_L;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Cuneus_L;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Precentral_L;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Cingulate_Post_L;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Precuneus_L;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Postcentral_L;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Lingual_L;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Insula_R;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Temporal_Sup_R;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Cuneus_R;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Precentral_R;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Cingulate_Post_R;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Precuneus_R;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Postcentral_R;-1
852;SZ-HC;SBCW;Temporal_Sup_R;Lingual_R;-1
852;SZ-HC;SBCW;Temporal_Mid_R;Insula_L;-1
852;SZ-HC;SBCW;Temporal_Mid_R;Temporal_Sup_L;-1
852;SZ-HC;SBCW;Temporal_Mid_R;Cuneus_L;-1
852;SZ-HC;SBCW;Temporal_Mid_R;Precentral_L;-1
852;SZ-HC;SBCW;Temporal_Mid_R;Cingulate_Post_L;-1
852;SZ-HC;SBCW;Temporal_Mid_R;Precuneus_L;-1
852;SZ-HC;SBCW;Temporal_Mid_R;Postcentral_L;-1
852;SZ-HC;SBCW;Temporal_Mid_R;Lingual_L;-1
852;SZ-HC;SBCW;Temporal_Mid_R;Insula_R;-1
852;SZ-HC;SBCW;Temporal_Mid_R;Temporal_Sup_R;-1
852;SZ-HC;SBCW;Temporal_Mid_R;Cuneus_R;-1
852;SZ-HC;SBCW;Temporal_Mid_R;Precentral_R;-1
852;SZ-HC;SBCW;Temporal_Mid_R;Cingulate_Post_R;-1
852;SZ-HC;SBCW;Temporal_Mid_R;Precuneus_R;-1
852;SZ-HC;SBCW;Temporal_Mid_R;Postcentral_R;-1
852;SZ-HC;SBCW;Temporal_Mid_R;Lingual_R;-1
852;SZ-HC;SBCW;Frontal_Mid_2_L;Thalamus_L;1
852;SZ-HC;SBCW;Frontal_Mid_2_L;Caudate_L;1
852;SZ-HC;SBCW;Frontal_Mid_2_L;Thalamus_R;1
852;SZ-HC;SBCW;Frontal_Mid_2_L;Caudate_R;1
852;SZ-HC;SBCW;Frontal_Mid_2_R;Thalamus_L;1
852;SZ-HC;SBCW;Frontal_Mid_2_R;Caudate_L;1
852;SZ-HC;SBCW;Frontal_Mid_2_R;Thalamus_R;1
852;SZ-HC;SBCW;Frontal_Mid_2_R;Caudate_R;1
852;SZ-HC;SBCW;Frontal_Inf_Tri_L;Thalamus_L;1
852;SZ-HC;SBCW;Frontal_Inf_Tri_L;Caudate_L;1
852;SZ-HC;SBCW;Frontal_Inf_Tri_L;Thalamus_R;1
852;SZ-HC;SBCW;Frontal_Inf_Tri_L;Caudate_R;1
852;SZ-HC;SBCW;Frontal_Inf_Tri_R;Thalamus_L;1
852;SZ-HC;SBCW;Frontal_Inf_Tri_R;Caudate_L;1
852;SZ-HC;SBCW;Frontal_Inf_Tri_R;Thalamus_R;1
852;SZ-HC;SBCW;Frontal_Inf_Tri_R;Caudate_R;1
852;SZ-HC;SBCW;Frontal_Mid_2_L;Precentral_L;-1
852;SZ-HC;SBCW;Frontal_Mid_2_L;Postcentral_L;-1
852;SZ-HC;SBCW;Frontal_Mid_2_L;Paracentral_Lobule_L;-1
852;SZ-HC;SBCW;Frontal_Mid_2_L;Insula_L;-1
852;SZ-HC;SBCW;Frontal_Mid_2_L;Precentral_R;-1
852;SZ-HC;SBCW;Frontal_Mid_2_L;Postcentral_R;-1
852;SZ-HC;SBCW;Frontal_Mid_2_L;Paracentral_Lobule_R;-1
852;SZ-HC;SBCW;Frontal_Mid_2_L;Insula_R;-1
852;SZ-HC;SBCW;Frontal_Mid_2_R;Precentral_L;-1
852;SZ-HC;SBCW;Frontal_Mid_2_R;Postcentral_L;-1
852;SZ-HC;SBCW;Frontal_Mid_2_R;Paracentral_Lobule_L;-1
852;SZ-HC;SBCW;Frontal_Mid_2_R;Insula_L;-1
852;SZ-HC;SBCW;Frontal_Mid_2_R;Precentral_R;-1
852;SZ-HC;SBCW;Frontal_Mid_2_R;Postcentral_R;-1
852;SZ-HC;SBCW;Frontal_Mid_2_R;Paracentral_Lobule_R;-1
852;SZ-HC;SBCW;Frontal_Mid_2_R;Insula_R;-1
852;SZ-HC;SBCW;Frontal_Inf_Tri_L;Precentral_L;-1
852;SZ-HC;SBCW;Frontal_Inf_Tri_L;Postcentral_L;-1
852;SZ-HC;SBCW;Frontal_Inf_Tri_L;Paracentral_Lobule_L;-1
852;SZ-HC;SBCW;Frontal_Inf_Tri_L;Insula_L;-1
852;SZ-HC;SBCW;Frontal_Inf_Tri_L;Precentral_R;-1
852;SZ-HC;SBCW;Frontal_Inf_Tri_L;Postcentral_R;-1
852;SZ-HC;SBCW;Frontal_Inf_Tri_L;Paracentral_Lobule_R;-1
852;SZ-HC;SBCW;Frontal_Inf_Tri_L;Insula_R;-1
852;SZ-HC;SBCW;Frontal_Inf_Tri_R;Precentral_L;-1
852;SZ-HC;SBCW;Frontal_Inf_Tri_R;Postcentral_L;-1
852;SZ-HC;SBCW;Frontal_Inf_Tri_R;Paracentral_Lobule_L;-1
852;SZ-HC;SBCW;Frontal_Inf_Tri_R;Insula_L;-1
852;SZ-HC;SBCW;Frontal_Inf_Tri_R;Precentral_R;-1
852;SZ-HC;SBCW;Frontal_Inf_Tri_R;Postcentral_R;-1
852;SZ-HC;SBCW;Frontal_Inf_Tri_R;Paracentral_Lobule_R;-1
852;SZ-HC;SBCW;Frontal_Inf_Tri_R;Insula_R;-1
852;SZ-HC;SBCW;Cingulate_Post_L;Cingulate_Mid_L;-1
852;SZ-HC;SBCW;Cingulate_Post_L;Postcentral_L;-1
852;SZ-HC;SBCW;Cingulate_Post_L;Thalamus_L;-1
852;SZ-HC;SBCW;Cingulate_Post_L;Caudate_L;-1
852;SZ-HC;SBCW;Cingulate_Post_L;Cuneus_L;-1
852;SZ-HC;SBCW;Cingulate_Post_L;Insula_L;-1
852;SZ-HC;SBCW;Cingulate_Post_L;ACC_sup_L;-1
852;SZ-HC;SBCW;Cingulate_Post_L;Frontal_Sup_2_L;-1
852;SZ-HC;SBCW;Cingulate_Post_L;Cingulate_Mid_R;-1
852;SZ-HC;SBCW;Cingulate_Post_L;Postcentral_R;-1
852;SZ-HC;SBCW;Cingulate_Post_L;Thalamus_R;-1
852;SZ-HC;SBCW;Cingulate_Post_L;Caudate_R;-1
852;SZ-HC;SBCW;Cingulate_Post_L;Cuneus_R;-1
852;SZ-HC;SBCW;Cingulate_Post_L;Insula_R;-1
852;SZ-HC;SBCW;Cingulate_Post_L;ACC_sup_R;-1
852;SZ-HC;SBCW;Cingulate_Post_L;Frontal_Sup_2_R;-1
852;SZ-HC;SBCW;Cingulate_Post_R;Cingulate_Mid_L;-1
852;SZ-HC;SBCW;Cingulate_Post_R;Postcentral_L;-1
852;SZ-HC;SBCW;Cingulate_Post_R;Thalamus_L;-1
852;SZ-HC;SBCW;Cingulate_Post_R;Caudate_L;-1
852;SZ-HC;SBCW;Cingulate_Post_R;Cuneus_L;-1
852;SZ-HC;SBCW;Cingulate_Post_R;Insula_L;-1
852;SZ-HC;SBCW;Cingulate_Post_R;ACC_sup_L;-1
852;SZ-HC;SBCW;Cingulate_Post_R;Frontal_Sup_2_L;-1
852;SZ-HC;SBCW;Cingulate_Post_R;Cingulate_Mid_R;-1
852;SZ-HC;SBCW;Cingulate_Post_R;Postcentral_R;-1
852;SZ-HC;SBCW;Cingulate_Post_R;Thalamus_R;-1
852;SZ-HC;SBCW;Cingulate_Post_R;Caudate_R;-1
852;SZ-HC;SBCW;Cingulate_Post_R;Cuneus_R;-1
852;SZ-HC;SBCW;Cingulate_Post_R;Insula_R;-1
852;SZ-HC;SBCW;Cingulate_Post_R;ACC_sup_R;-1
852;SZ-HC;SBCW;Cingulate_Post_R;Frontal_Sup_2_R;-1
852;SZ-HC;SBCW;Angular_R;Cingulate_Mid_L;-1
852;SZ-HC;SBCW;Angular_R;ACC_sup_L;-1
852;SZ-HC;SBCW;Angular_R;Thalamus_L;-1
852;SZ-HC;SBCW;Angular_R;Cingulate_Mid_R;-1
852;SZ-HC;SBCW;Angular_R;ACC_sup_R;-1
852;SZ-HC;SBCW;Angular_R;Thalamus_R;-1
852;SZ-HC;SBCW;Cingulum_Ant_L;Frontal_Mid_2_L;-1
852;SZ-HC;SBCW;Cingulum_Ant_L;Frontal_Sup_2_L;-1
852;SZ-HC;SBCW;Cingulum_Ant_L;Precentral_L;-1
852;SZ-HC;SBCW;Cingulum_Ant_L;SupraMarginal_L;-1
852;SZ-HC;SBCW;Cingulum_Ant_L;Frontal_Sup_Medial_L;-1
852;SZ-HC;SBCW;Cingulum_Ant_L;Frontal_Inf_Tri_L;-1
852;SZ-HC;SBCW;Cingulum_Ant_L;Cingulate_Mid_L;-1
852;SZ-HC;SBCW;Cingulum_Ant_L;Postcentral_L;-1
852;SZ-HC;SBCW;Cingulum_Ant_L;Parietal_Inf_L;-1
852;SZ-HC;SBCW;Cingulum_Ant_L;Thalamus_L;-1
852;SZ-HC;SBCW;Cingulum_Ant_L;Frontal_Mid_2_R;-1
852;SZ-HC;SBCW;Cingulum_Ant_L;Frontal_Sup_2_R;-1
852;SZ-HC;SBCW;Cingulum_Ant_L;Precentral_R;-1
852;SZ-HC;SBCW;Cingulum_Ant_L;SupraMarginal_R;-1
