study,contrast,method,region_1,region_2,direction
1041,SZ-HC,SBCW,Cingulate_Mid,Vermis_10,0
1041,SZ-HC,SBCW,Cingulate_Mid,Raphe_M,0
1041,SZ-HC,SBCW,Cingulate_Post,Cingulate_Post,0
1041,SZ-HC,SBCW,Cingulate_Post,Hippocampus,0
1041,SZ-HC,SBCW,Cingulate_Post,ParaHippocampal,0
1041,SZ-HC,SBCW,Cingulate_Post,Parietal_Inf,0
1041,SZ-HC,SBCW,Cingulate_Post,SupraMarginal,0
1041,SZ-HC,SBCW,Angular,Cingulate_Post,0
1041,SZ-HC,SBCW,Cingulate_Post,Precuneus,0
1041,SZ-HC,SBCW,Caudate,Cingulate_Post,0
1041,SZ-HC,SBCW,Cingulate_Post,Putamen,0
1041,SZ-HC,SBCW,Cingulate_Post,Pallidum,0
1041,SZ-HC,SBCW,Cingulate_Post,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Cingulate_Post,Temporal_Mid,0
1041,SZ-HC,SBCW,Cingulate_Post,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Cingulate_Post,Temporal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,Cingulate_Post,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,Cingulate_Post,0
1041,SZ-HC,SBCW,Cerebellum_3,Cingulate_Post,0
1041,SZ-HC,SBCW,Cerebellum_6,Cingulate_Post,0
1041,SZ-HC,SBCW,Cerebellum_7b,Cingulate_Post,0
1041,SZ-HC,SBCW,Cerebellum_9,Cingulate_Post,0
1041,SZ-HC,SBCW,Cerebellum_10,Cingulate_Post,0
1041,SZ-HC,SBCW,ACC_sub,Cingulate_Post,0
1041,SZ-HC,SBCW,ACC_pre,Cingulate_Post,0
1041,SZ-HC,SBCW,ACC_sup,Cingulate_Post,0
1041,SZ-HC,SBCW,Cingulate_Post,VTA,0
1041,SZ-HC,SBCW,Cingulate_Post,SN_pc,0
1041,SZ-HC,SBCW,Cingulate_Post,SN_pr,0
1041,SZ-HC,SBCW,Cingulate_Post,Red_N,0
1041,SZ-HC,SBCW,Cingulate_Post,Thalamus,0
1041,SZ-HC,SBCW,Cingulate_Post,Vermis_1_2,0
1041,SZ-HC,SBCW,Cingulate_Post,Vermis_4_5,0
1041,SZ-HC,SBCW,Cingulate_Post,Vermis_10,0
1041,SZ-HC,SBCW,Cingulate_Post,Raphe_M,0
1041,SZ-HC,SBCW,Hippocampus,Hippocampus,0
1041,SZ-HC,SBCW,Hippocampus,ParaHippocampal,0
1041,SZ-HC,SBCW,Hippocampus,Parietal_Inf,0
1041,SZ-HC,SBCW,Hippocampus,SupraMarginal,0
1041,SZ-HC,SBCW,Angular,Hippocampus,0
1041,SZ-HC,SBCW,Hippocampus,Precuneus,0
1041,SZ-HC,SBCW,Caudate,Hippocampus,0
1041,SZ-HC,SBCW,Hippocampus,Putamen,0
1041,SZ-HC,SBCW,Hippocampus,Pallidum,0
1041,SZ-HC,SBCW,Hippocampus,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Hippocampus,Temporal_Mid,0
1041,SZ-HC,SBCW,Hippocampus,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Hippocampus,Temporal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,Hippocampus,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,Hippocampus,0
1041,SZ-HC,SBCW,Cerebellum_3,Hippocampus,0
1041,SZ-HC,SBCW,Cerebellum_6,Hippocampus,0
1041,SZ-HC,SBCW,Cerebellum_7b,Hippocampus,0
1041,SZ-HC,SBCW,Cerebellum_9,Hippocampus,0
1041,SZ-HC,SBCW,Cerebellum_10,Hippocampus,0
1041,SZ-HC,SBCW,ACC_sub,Hippocampus,0
1041,SZ-HC,SBCW,ACC_pre,Hippocampus,0
1041,SZ-HC,SBCW,ACC_sup,Hippocampus,0
1041,SZ-HC,SBCW,Hippocampus,VTA,0
1041,SZ-HC,SBCW,Hippocampus,SN_pc,0
1041,SZ-HC,SBCW,Hippocampus,SN_pr,0
1041,SZ-HC,SBCW,Hippocampus,Red_N,0
1041,SZ-HC,SBCW,Hippocampus,Thalamus,0
1041,SZ-HC,SBCW,Hippocampus,Vermis_1_2,0
1041,SZ-HC,SBCW,Hippocampus,Vermis_4_5,0
1041,SZ-HC,SBCW,Hippocampus,Vermis_10,0
1041,SZ-HC,SBCW,Hippocampus,Raphe_M,0
1041,SZ-HC,SBCW,ParaHippocampal,ParaHippocampal,0
1041,SZ-HC,SBCW,ParaHippocampal,Parietal_Inf,0
1041,SZ-HC,SBCW,ParaHippocampal,SupraMarginal,0
1041,SZ-HC,SBCW,Angular,ParaHippocampal,0
1041,SZ-HC,SBCW,ParaHippocampal,Precuneus,0
1041,SZ-HC,SBCW,Caudate,ParaHippocampal,0
1041,SZ-HC,SBCW,ParaHippocampal,Putamen,0
1041,SZ-HC,SBCW,Pallidum,ParaHippocampal,0
1041,SZ-HC,SBCW,ParaHippocampal,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,ParaHippocampal,Temporal_Mid,0
1041,SZ-HC,SBCW,ParaHippocampal,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,ParaHippocampal,Temporal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,ParaHippocampal,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,ParaHippocampal,0
1041,SZ-HC,SBCW,Cerebellum_3,ParaHippocampal,0
1041,SZ-HC,SBCW,Cerebellum_6,ParaHippocampal,0
1041,SZ-HC,SBCW,Cerebellum_7b,ParaHippocampal,0
1041,SZ-HC,SBCW,Cerebellum_9,ParaHippocampal,0
1041,SZ-HC,SBCW,Cerebellum_10,ParaHippocampal,0
1041,SZ-HC,SBCW,ACC_sub,ParaHippocampal,0
1041,SZ-HC,SBCW,ACC_pre,ParaHippocampal,0
1041,SZ-HC,SBCW,ACC_sup,ParaHippocampal,0
1041,SZ-HC,SBCW,ParaHippocampal,VTA,0
1041,SZ-HC,SBCW,ParaHippocampal,SN_pc,0
1041,SZ-HC,SBCW,ParaHippocampal,SN_pr,0
1041,SZ-HC,SBCW,ParaHippocampal,Red_N,0
1041,SZ-HC,SBCW,ParaHippocampal,Thalamus,0
1041,SZ-HC,SBCW,ParaHippocampal,Vermis_1_2,0
1041,SZ-HC,SBCW,ParaHippocampal,Vermis_4_5,0
1041,SZ-HC,SBCW,ParaHippocampal,Vermis_10,0
1041,SZ-HC,SBCW,ParaHippocampal,Raphe_M,0
1041,SZ-HC,SBCW,Parietal_Inf,Parietal_Inf,0
1041,SZ-HC,SBCW,Parietal_Inf,SupraMarginal,0
1041,SZ-HC,SBCW,Angular,Parietal_Inf,0
1041,SZ-HC,SBCW,Parietal_Inf,Precuneus,0
1041,SZ-HC,SBCW,Caudate,Parietal_Inf,0
1041,SZ-HC,SBCW,Parietal_Inf,Putamen,0
1041,SZ-HC,SBCW,Pallidum,Parietal_Inf,0
1041,SZ-HC,SBCW,Parietal_Inf,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Parietal_Inf,Temporal_Mid,0
1041,SZ-HC,SBCW,Parietal_Inf,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Parietal_Inf,Temporal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,Parietal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,Parietal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_3,Parietal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_6,Parietal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_7b,Parietal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_9,Parietal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_10,Parietal_Inf,0
1041,SZ-HC,SBCW,ACC_sub,Parietal_Inf,0
1041,SZ-HC,SBCW,ACC_pre,Parietal_Inf,0
1041,SZ-HC,SBCW,ACC_sup,Parietal_Inf,0
1041,SZ-HC,SBCW,Parietal_Inf,VTA,0
1041,SZ-HC,SBCW,Parietal_Inf,SN_pc,0
1041,SZ-HC,SBCW,Parietal_Inf,SN_pr,0
1041,SZ-HC,SBCW,Parietal_Inf,Red_N,0
1041,SZ-HC,SBCW,Parietal_Inf,Thalamus,0
1041,SZ-HC,SBCW,Parietal_Inf,Vermis_1_2,0
1041,SZ-HC,SBCW,Parietal_Inf,Vermis_4_5,0
1041,SZ-HC,SBCW,Parietal_Inf,Vermis_10,0
1041,SZ-HC,SBCW,Parietal_Inf,Raphe_M,0
1041,SZ-HC,SBCW,SupraMarginal,SupraMarginal,0
1041,SZ-HC,SBCW,Angular,SupraMarginal,0
1041,SZ-HC,SBCW,Precuneus,SupraMarginal,0
1041,SZ-HC,SBCW,Caudate,SupraMarginal,0
1041,SZ-HC,SBCW,Putamen,SupraMarginal,0
1041,SZ-HC,SBCW,Pallidum,SupraMarginal,0
1041,SZ-HC,SBCW,SupraMarginal,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,SupraMarginal,Temporal_Mid,0
1041,SZ-HC,SBCW,SupraMarginal,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,SupraMarginal,Temporal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,SupraMarginal,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,SupraMarginal,0
1041,SZ-HC,SBCW,Cerebellum_3,SupraMarginal,0
1041,SZ-HC,SBCW,Cerebellum_6,SupraMarginal,0
1041,SZ-HC,SBCW,Cerebellum_7b,SupraMarginal,0
1041,SZ-HC,SBCW,Cerebellum_9,SupraMarginal,0
1041,SZ-HC,SBCW,Cerebellum_10,SupraMarginal,0
1041,SZ-HC,SBCW,ACC_sub,SupraMarginal,0
1041,SZ-HC,SBCW,ACC_pre,SupraMarginal,0
1041,SZ-HC,SBCW,ACC_sup,SupraMarginal,0
1041,SZ-HC,SBCW,SupraMarginal,VTA,0
1041,SZ-HC,SBCW,SN_pc,SupraMarginal,0
1041,SZ-HC,SBCW,SN_pr,SupraMarginal,0
1041,SZ-HC,SBCW,Red_N,SupraMarginal,0
1041,SZ-HC,SBCW,SupraMarginal,Thalamus,0
1041,SZ-HC,SBCW,SupraMarginal,Vermis_1_2,0
1041,SZ-HC,SBCW,SupraMarginal,Vermis_4_5,0
1041,SZ-HC,SBCW,SupraMarginal,Vermis_10,0
1041,SZ-HC,SBCW,Raphe_M,SupraMarginal,0
1041,SZ-HC,SBCW,Angular,Angular,0
1041,SZ-HC,SBCW,Angular,Precuneus,0
1041,SZ-HC,SBCW,Angular,Caudate,0
1041,SZ-HC,SBCW,Angular,Putamen,0
1041,SZ-HC,SBCW,Angular,Pallidum,0
1041,SZ-HC,SBCW,Angular,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Angular,Temporal_Mid,0
1041,SZ-HC,SBCW,Angular,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Angular,Temporal_Inf,0
1041,SZ-HC,SBCW,Angular,Cerebellum_Crus1,0
1041,SZ-HC,SBCW,Angular,Cerebellum_Crus2,0
1041,SZ-HC,SBCW,Angular,Cerebellum_3,0
1041,SZ-HC,SBCW,Angular,Cerebellum_6,0
1041,SZ-HC,SBCW,Angular,Cerebellum_7b,0
1041,SZ-HC,SBCW,Angular,Cerebellum_9,0
1041,SZ-HC,SBCW,Angular,Cerebellum_10,0
1041,SZ-HC,SBCW,ACC_sub,Angular,0
1041,SZ-HC,SBCW,ACC_pre,Angular,0
1041,SZ-HC,SBCW,ACC_sup,Angular,0
1041,SZ-HC,SBCW,Angular,VTA,0
1041,SZ-HC,SBCW,Angular,SN_pc,0
1041,SZ-HC,SBCW,Angular,SN_pr,0
1041,SZ-HC,SBCW,Angular,Red_N,0
1041,SZ-HC,SBCW,Angular,Thalamus,0
1041,SZ-HC,SBCW,Angular,Vermis_1_2,0
1041,SZ-HC,SBCW,Angular,Vermis_4_5,0
1041,SZ-HC,SBCW,Angular,Vermis_10,0
1041,SZ-HC,SBCW,Angular,Raphe_M,0
1041,SZ-HC,SBCW,Precuneus,Precuneus,0
1041,SZ-HC,SBCW,Caudate,Precuneus,0
1041,SZ-HC,SBCW,Precuneus,Putamen,0
1041,SZ-HC,SBCW,Pallidum,Precuneus,0
1041,SZ-HC,SBCW,Precuneus,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Precuneus,Temporal_Mid,0
1041,SZ-HC,SBCW,Precuneus,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Precuneus,Temporal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,Precuneus,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,Precuneus,0
1041,SZ-HC,SBCW,Cerebellum_3,Precuneus,0
1041,SZ-HC,SBCW,Cerebellum_6,Precuneus,0
1041,SZ-HC,SBCW,Cerebellum_7b,Precuneus,0
1041,SZ-HC,SBCW,Cerebellum_9,Precuneus,0
1041,SZ-HC,SBCW,Cerebellum_10,Precuneus,0
1041,SZ-HC,SBCW,ACC_sub,Precuneus,0
1041,SZ-HC,SBCW,ACC_pre,Precuneus,0
1041,SZ-HC,SBCW,ACC_sup,Precuneus,0
1041,SZ-HC,SBCW,Precuneus,VTA,0
1041,SZ-HC,SBCW,Precuneus,SN_pc,0
1041,SZ-HC,SBCW,Precuneus,SN_pr,0
1041,SZ-HC,SBCW,Precuneus,Red_N,0
1041,SZ-HC,SBCW,Precuneus,Thalamus,0
1041,SZ-HC,SBCW,Precuneus,Vermis_1_2,0
1041,SZ-HC,SBCW,Precuneus,Vermis_4_5,0
1041,SZ-HC,SBCW,Precuneus,Vermis_10,0
1041,SZ-HC,SBCW,Precuneus,Raphe_M,0
1041,SZ-HC,SBCW,Caudate,Caudate,0
1041,SZ-HC,SBCW,Caudate,Putamen,0
1041,SZ-HC,SBCW,Caudate,Pallidum,0
1041,SZ-HC,SBCW,Caudate,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Caudate,Temporal_Mid,0
1041,SZ-HC,SBCW,Caudate,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Caudate,Temporal_Inf,0
1041,SZ-HC,SBCW,Caudate,Cerebellum_Crus1,0
1041,SZ-HC,SBCW,Caudate,Cerebellum_Crus2,0
1041,SZ-HC,SBCW,Caudate,Cerebellum_3,0
1041,SZ-HC,SBCW,Caudate,Cerebellum_6,0
1041,SZ-HC,SBCW,Caudate,Cerebellum_7b,0
1041,SZ-HC,SBCW,Caudate,Cerebellum_9,0
1041,SZ-HC,SBCW,Caudate,Cerebellum_10,0
1041,SZ-HC,SBCW,ACC_sub,Caudate,0
1041,SZ-HC,SBCW,ACC_pre,Caudate,0
1041,SZ-HC,SBCW,ACC_sup,Caudate,0
1041,SZ-HC,SBCW,Caudate,VTA,0
1041,SZ-HC,SBCW,Caudate,SN_pc,0
1041,SZ-HC,SBCW,Caudate,SN_pr,0
1041,SZ-HC,SBCW,Caudate,Red_N,0
1041,SZ-HC,SBCW,Caudate,Thalamus,0
1041,SZ-HC,SBCW,Caudate,Vermis_1_2,0
1041,SZ-HC,SBCW,Caudate,Vermis_4_5,0
1041,SZ-HC,SBCW,Caudate,Vermis_10,0
1041,SZ-HC,SBCW,Caudate,Raphe_M,0
1041,SZ-HC,SBCW,Putamen,Putamen,0
1041,SZ-HC,SBCW,Pallidum,Putamen,0
1041,SZ-HC,SBCW,Putamen,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Putamen,Temporal_Mid,0
1041,SZ-HC,SBCW,Putamen,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Putamen,Temporal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,Putamen,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,Putamen,0
1041,SZ-HC,SBCW,Cerebellum_3,Putamen,0
1041,SZ-HC,SBCW,Cerebellum_6,Putamen,0
1041,SZ-HC,SBCW,Cerebellum_7b,Putamen,0
1041,SZ-HC,SBCW,Cerebellum_9,Putamen,0
1041,SZ-HC,SBCW,Cerebellum_10,Putamen,0
1041,SZ-HC,SBCW,ACC_sub,Putamen,0
1041,SZ-HC,SBCW,ACC_pre,Putamen,0
1041,SZ-HC,SBCW,ACC_sup,Putamen,0
1041,SZ-HC,SBCW,Putamen,VTA,0
1041,SZ-HC,SBCW,Putamen,SN_pc,0
1041,SZ-HC,SBCW,Putamen,SN_pr,0
1041,SZ-HC,SBCW,Putamen,Red_N,0
1041,SZ-HC,SBCW,Putamen,Thalamus,0
1041,SZ-HC,SBCW,Putamen,Vermis_1_2,0
1041,SZ-HC,SBCW,Putamen,Vermis_4_5,0
1041,SZ-HC,SBCW,Putamen,Vermis_10,0
1041,SZ-HC,SBCW,Putamen,Raphe_M,0
1041,SZ-HC,SBCW,Pallidum,Pallidum,0
1041,SZ-HC,SBCW,Pallidum,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Pallidum,Temporal_Mid,0
1041,SZ-HC,SBCW,Pallidum,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Pallidum,Temporal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,Pallidum,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,Pallidum,0
1041,SZ-HC,SBCW,Cerebellum_3,Pallidum,0
1041,SZ-HC,SBCW,Cerebellum_6,Pallidum,0
1041,SZ-HC,SBCW,Cerebellum_7b,Pallidum,0
1041,SZ-HC,SBCW,Cerebellum_9,Pallidum,0
1041,SZ-HC,SBCW,Cerebellum_10,Pallidum,0
1041,SZ-HC,SBCW,ACC_sub,Pallidum,0
1041,SZ-HC,SBCW,ACC_pre,Pallidum,0
1041,SZ-HC,SBCW,ACC_sup,Pallidum,0
1041,SZ-HC,SBCW,Pallidum,VTA,0
1041,SZ-HC,SBCW,Pallidum,SN_pc,0
1041,SZ-HC,SBCW,Pallidum,SN_pr,0
1041,SZ-HC,SBCW,Pallidum,Red_N,0
1041,SZ-HC,SBCW,Pallidum,Thalamus,0
1041,SZ-HC,SBCW,Pallidum,Vermis_1_2,0
1041,SZ-HC,SBCW,Pallidum,Vermis_4_5,0
1041,SZ-HC,SBCW,Pallidum,Vermis_10,0
1041,SZ-HC,SBCW,Pallidum,Raphe_M,0
1041,SZ-HC,SBCW,Temporal_Pole_Sup,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Temporal_Mid,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Temporal_Pole_Mid,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Temporal_Inf,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Cerebellum_3,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Cerebellum_6,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Cerebellum_7b,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Cerebellum_9,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Cerebellum_10,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,ACC_sub,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,ACC_pre,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,ACC_sup,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Temporal_Pole_Sup,VTA,0
1041,SZ-HC,SBCW,SN_pc,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,SN_pr,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Red_N,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Temporal_Pole_Sup,Thalamus,0
1041,SZ-HC,SBCW,Temporal_Pole_Sup,Vermis_1_2,0
1041,SZ-HC,SBCW,Temporal_Pole_Sup,Vermis_4_5,0
1041,SZ-HC,SBCW,Temporal_Pole_Sup,Vermis_10,0
1041,SZ-HC,SBCW,Raphe_M,Temporal_Pole_Sup,0
1041,SZ-HC,SBCW,Temporal_Mid,Temporal_Mid,0
1041,SZ-HC,SBCW,Temporal_Mid,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Temporal_Inf,Temporal_Mid,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,Temporal_Mid,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,Temporal_Mid,0
1041,SZ-HC,SBCW,Cerebellum_3,Temporal_Mid,0
1041,SZ-HC,SBCW,Cerebellum_6,Temporal_Mid,0
1041,SZ-HC,SBCW,Cerebellum_7b,Temporal_Mid,0
1041,SZ-HC,SBCW,Cerebellum_9,Temporal_Mid,0
1041,SZ-HC,SBCW,Cerebellum_10,Temporal_Mid,0
1041,SZ-HC,SBCW,ACC_sub,Temporal_Mid,0
1041,SZ-HC,SBCW,ACC_pre,Temporal_Mid,0
1041,SZ-HC,SBCW,ACC_sup,Temporal_Mid,0
1041,SZ-HC,SBCW,Temporal_Mid,VTA,0
1041,SZ-HC,SBCW,SN_pc,Temporal_Mid,0
1041,SZ-HC,SBCW,SN_pr,Temporal_Mid,0
1041,SZ-HC,SBCW,Red_N,Temporal_Mid,0
1041,SZ-HC,SBCW,Temporal_Mid,Thalamus,0
1041,SZ-HC,SBCW,Temporal_Mid,Vermis_1_2,0
1041,SZ-HC,SBCW,Temporal_Mid,Vermis_4_5,0
1041,SZ-HC,SBCW,Temporal_Mid,Vermis_10,0
1041,SZ-HC,SBCW,Raphe_M,Temporal_Mid,0
1041,SZ-HC,SBCW,Temporal_Pole_Mid,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Temporal_Inf,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Cerebellum_3,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Cerebellum_6,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Cerebellum_7b,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Cerebellum_9,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Cerebellum_10,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,ACC_sub,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,ACC_pre,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,ACC_sup,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Temporal_Pole_Mid,VTA,0
1041,SZ-HC,SBCW,SN_pc,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,SN_pr,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Red_N,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Temporal_Pole_Mid,Thalamus,0
1041,SZ-HC,SBCW,Temporal_Pole_Mid,Vermis_1_2,0
1041,SZ-HC,SBCW,Temporal_Pole_Mid,Vermis_4_5,0
1041,SZ-HC,SBCW,Temporal_Pole_Mid,Vermis_10,0
1041,SZ-HC,SBCW,Raphe_M,Temporal_Pole_Mid,0
1041,SZ-HC,SBCW,Temporal_Inf,Temporal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,Temporal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,Temporal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_3,Temporal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_6,Temporal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_7b,Temporal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_9,Temporal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_10,Temporal_Inf,0
1041,SZ-HC,SBCW,ACC_sub,Temporal_Inf,0
1041,SZ-HC,SBCW,ACC_pre,Temporal_Inf,0
1041,SZ-HC,SBCW,ACC_sup,Temporal_Inf,0
1041,SZ-HC,SBCW,Temporal_Inf,VTA,0
1041,SZ-HC,SBCW,SN_pc,Temporal_Inf,0
1041,SZ-HC,SBCW,SN_pr,Temporal_Inf,0
1041,SZ-HC,SBCW,Red_N,Temporal_Inf,0
1041,SZ-HC,SBCW,Temporal_Inf,Thalamus,0
1041,SZ-HC,SBCW,Temporal_Inf,Vermis_1_2,0
1041,SZ-HC,SBCW,Temporal_Inf,Vermis_4_5,0
1041,SZ-HC,SBCW,Temporal_Inf,Vermis_10,0
1041,SZ-HC,SBCW,Raphe_M,Temporal_Inf,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,Cerebellum_Crus1,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,Cerebellum_Crus2,0
1041,SZ-HC,SBCW,Cerebellum_3,Cerebellum_Crus1,0
1041,SZ-HC,SBCW,Cerebellum_6,Cerebellum_Crus1,0
1041,SZ-HC,SBCW,Cerebellum_7b,Cerebellum_Crus1,0
1041,SZ-HC,SBCW,Cerebellum_9,Cerebellum_Crus1,0
1041,SZ-HC,SBCW,Cerebellum_10,Cerebellum_Crus1,0
1041,SZ-HC,SBCW,ACC_sub,Cerebellum_Crus1,0
1041,SZ-HC,SBCW,ACC_pre,Cerebellum_Crus1,0
1041,SZ-HC,SBCW,ACC_sup,Cerebellum_Crus1,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,VTA,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,SN_pc,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,SN_pr,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,Red_N,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,Thalamus,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,Vermis_1_2,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,Vermis_4_5,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,Vermis_10,0
1041,SZ-HC,SBCW,Cerebellum_Crus1,Raphe_M,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,Cerebellum_Crus2,0
1041,SZ-HC,SBCW,Cerebellum_3,Cerebellum_Crus2,0
1041,SZ-HC,SBCW,Cerebellum_6,Cerebellum_Crus2,0
1041,SZ-HC,SBCW,Cerebellum_7b,Cerebellum_Crus2,0
1041,SZ-HC,SBCW,Cerebellum_9,Cerebellum_Crus2,0
1041,SZ-HC,SBCW,Cerebellum_10,Cerebellum_Crus2,0
1041,SZ-HC,SBCW,ACC_sub,Cerebellum_Crus2,0
1041,SZ-HC,SBCW,ACC_pre,Cerebellum_Crus2,0
1041,SZ-HC,SBCW,ACC_sup,Cerebellum_Crus2,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,VTA,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,SN_pc,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,SN_pr,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,Red_N,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,Thalamus,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,Vermis_1_2,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,Vermis_4_5,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,Vermis_10,0
1041,SZ-HC,SBCW,Cerebellum_Crus2,Raphe_M,0
1041,SZ-HC,SBCW,Cerebellum_3,Cerebellum_3,0
1041,SZ-HC,SBCW,Cerebellum_3,Cerebellum_6,0
1041,SZ-HC,SBCW,Cerebellum_3,Cerebellum_7b,0
1041,SZ-HC,SBCW,Cerebellum_3,Cerebellum_9,0
1041,SZ-HC,SBCW,Cerebellum_10,Cerebellum_3,0
1041,SZ-HC,SBCW,ACC_sub,Cerebellum_3,0
1041,SZ-HC,SBCW,ACC_pre,Cerebellum_3,0
1041,SZ-HC,SBCW,ACC_sup,Cerebellum_3,0
1041,SZ-HC,SBCW,Cerebellum_3,VTA,0
1041,SZ-HC,SBCW,Cerebellum_3,SN_pc,0
